"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"15:17:18,2044048","AdwereCleaner.exe","3984","QueryDirectory","C:\Windows\SysWOW64","SUCCESS","0: odbctrac.dll, 1: oddbse32.dll, 2: odexl32.dll, 3: odfox32.dll, 4: odpdx32.dll, 5: odtext32.dll, 6: offfilt.dll, 7: oflc.rs, 8: ogldrv.dll, 9: ole2.dll, 10: ole2disp.dll, 11: ole2nls.dll, 12: ole32.dll, 13: oleacc.dll, 14: oleacchooks.dll, 15: oleaccrc.dll, 16: oleaut32.dll, 17: olecli32.dll, 18: oledlg.dll, 19: oleprn.dll, 20: olepro32.dll, 21: oleres.dll, 22: olesvr32.dll, 23: olethk32.dll, 24: onex.dll, 25: onexui.dll, 26: OnLineIDCpl.dll, 27: oobe, 28: OobeFldr.dll, 29: OpcServices.dll, 30: openfiles.exe, 31: opengl32.dll, 32: OptionalFeatures.exe, 33: osbaseln.dll"
"15:17:18,2044343","AdwereCleaner.exe","3984","QueryDirectory","C:\Windows\SysWOW64","SUCCESS","0: osk.exe, 1: osuninst.dll, 2: P2P.dll, 3: p2pcollab.dll, 4: P2PGraph.dll, 5: p2pnetsh.dll, 6: packager.dll, 7: panmap.dll, 8: PATHPING.EXE, 9: pautoenr.dll, 10: pcaui.dll, 11: pcaui.exe, 12: pcl.sep, 13: pcwum.dll, 14: pdh.dll, 15: pdhui.dll, 16: PeerDist.dll, 17: PeerDistSh.dll, 18: pegi-fi.rs, 19: pegi-pt.rs, 20: pegi.rs, 21: pegibbfc.rs, 22: PerfCenterCPL.dll, 23: PerfCenterCpl.ico, 24: perfctrs.dll, 25: perfdisk.dll, 26: perfhost.exe, 27: perfmon.exe, 28: perfmon.msc, 29: perfnet.dll, 30: perfos.dll, 31: perfproc.dll, 32: perfts.dll, 33: phon.ime"
"15:17:18,2044581","AdwereCleaner.exe","3984","QueryDirectory","C:\Windows\SysWOW64","SUCCESS","0: PhotoMetadataHandler.dll, 1: PhotoScreensaver.scr, 2: photowiz.dll, 3: pid.dll, 4: pidgenx.dll, 5: pifmgr.dll, 6: PING.EXE, 7: pintlgnt.ime, 8: PkgMgr.exe, 9: pku2u.dll, 10: pl-PL, 11: pla.dll, 12: PlaySndSrv.dll, 13: pmcsnap.dll, 14: pngfilt.dll, 15: pnidui.dll, 16: pnpsetup.dll, 17: pnrpnsp.dll, 18: polstore.dll, 19: poqexec.exe, 20: PortableDeviceApi.dll, 21: PortableDeviceClassExtension.dll, 22: PortableDeviceConnectApi.dll, 23: PortableDeviceStatus.dll, 24: PortableDeviceSyncProvider.dll, 25: PortableDeviceTypes.dll, 26: PortableDeviceWiaCompat.dll, 27: PortableDeviceWMDRM.dll, 28: pots.dll, 29: powercfg.cpl, 30: powercfg.exe, 31: powercpl.dll"
"15:17:18,2044835","AdwereCleaner.exe","3984","QueryDirectory","C:\Windows\SysWOW64","SUCCESS","0: powrprof.dll, 1: ppcsnap.dll, 2: PresentationCFFRasterizerNative_v0300.dll, 3: PresentationHost.exe, 4: PresentationHostProxy.dll, 5: PresentationNative_v0300.dll, 6: prevhost.exe, 7: prflbmsg.dll, 8: print.exe, 9: Printing_Admin_Scripts, 10: printmanagement.msc, 11: printui.dll, 12: printui.exe, 13: prncache.dll, 14: prnfldr.dll, 15: prnntfy.dll, 16: prntvpt.dll, 17: profapi.dll, 18: propsys.dll, 19: proquota.exe, 20: provsvc.dll, 21: provthrd.dll, 22: psapi.dll, 23: psbase.dll, 24: pscript.sep, 25: PSHED.DLL, 26: psisdecd.dll, 27: psisrndr.ax, 28: psr.exe, 29: pstorec.dll, 30: pstorsvc.dll, 31: pt-BR, 32: pt-PT"
"15:17:18,2045079","AdwereCleaner.exe","3984","QueryDirectory","C:\Windows\SysWOW64","SUCCESS","0: puiapi.dll, 1: puiobj.dll, 2: PushPrinterConnections.exe, 3: pwrshplugin.dll, 4: QAGENT.DLL, 5: qasf.dll, 6: qcap.dll, 7: QCLIPROV.DLL, 8: qdv.dll, 9: qdvd.dll, 10: qedit.dll, 11: qedwipes.dll, 12: qintlgnt.ime, 13: qmgrprxy.dll, 14: QSHVHOST.DLL, 15: QSVRMGMT.DLL, 16: quartz.dll, 17: Query.dll, 18: quick.ime, 19: QUTIL.DLL, 20: qwave.dll, 21: RacEngn.dll, 22: racpldlg.dll, 23: RacRules.xml, 24: radardt.dll, 25: radarrs.dll, 26: ras, 27: rasadhlp.dll, 28: rasapi32.dll, 29: rasautou.exe, 30: rascfg.dll, 31: raschap.dll, 32: rasctrnm.h, 33: rasctrs.dll"
"15:17:18,2045371","AdwereCleaner.exe","3984","QueryDirectory","C:\Windows\SysWOW64","SUCCESS","0: rasdiag.dll, 1: rasdial.exe, 2: rasdlg.dll, 3: raserver.exe, 4: rasgcw.dll, 5: rasman.dll, 6: RASMM.dll, 7: rasmontr.dll, 8: rasmxs.dll, 9: rasphone.exe, 10: rasplap.dll, 11: rasppp.dll, 12: rasser.dll, 13: rastapi.dll, 14: rastls.dll, 15: rdpcore.dll, 16: rdpd3d.dll, 17: rdpencom.dll, 18: rdpendp.dll, 19: rdprefdrvapi.dll, 20: rdrleakdiag.exe, 21: ReAgent.dll, 22: ReAgentc.exe, 23: recover.exe, 24: Recovery, 25: reg.exe, 26: regapi.dll, 27: RegCtrl.dll, 28: regedit.exe, 29: regedt32.exe, 30: regini.exe, 31: RegisterIEPKEYs.exe, 32: regsvr32.exe, 33: rekeywiz.exe"
"15:17:18,2045612","AdwereCleaner.exe","3984","QueryDirectory","C:\Windows\SysWOW64","SUCCESS","0: relog.exe, 1: remotepg.dll, 2: remotesp.tsp, 3: rendezvousSession.tlb, 4: replace.exe, 5: RESAMPLEDMO.DLL, 6: resmon.exe, 7: RestartManager.mof, 8: RestartManagerUninstall.mof, 9: restore, 10: resutils.dll, 11: rgb9rast.dll, 12: Ribbons.scr, 13: riched20.dll, 14: riched32.dll, 15: RMActivate.exe, 16: RMActivate_isv.exe, 17: RMActivate_ssp.exe, 18: RMActivate_ssp_isv.exe, 19: RmClient.exe, 20: rnr20.dll, 21: ro-RO, 22: Robocopy.exe, 23: ROUTE.EXE, 24: RpcDiag.dll, 25: rpchttp.dll, 26: RPCNDFP.dll, 27: RpcNs4.dll, 28: rpcnsh.dll, 29: RpcPing.exe, 30: rpcrt4.dll, 31: RpcRtRemote.dll, 32: rrinstaller.exe"
"15:17:18,2045910","AdwereCleaner.exe","3984","QueryDirectory","C:\Windows\SysWOW64","SUCCESS","0: rsaenh.dll, 1: rshx32.dll, 2: rsop.msc, 3: RstrtMgr.dll, 4: rtffilt.dll, 5: rtm.dll, 6: rtutils.dll, 7: ru-RU, 8: runas.exe, 9: rundll32.exe, 10: RunLegacyCPLElevated.exe, 11: runonce.exe, 12: samcli.dll, 13: samlib.dll, 14: SampleRes.dll, 15: sas.dll, 16: sbe.dll, 17: sbeio.dll, 18: sberes.dll, 19: sbunattend.exe, 20: sc.exe, 21: scansetting.dll, 22: SCardDlg.dll, 23: scecli.dll, 24: scesrv.dll, 25: schannel.dll, 26: schedcli.dll, 27: schtasks.exe, 28: scksp.dll, 29: scripto.dll, 30: scrnsave.scr, 31: scrobj.dll, 32: scrptadm.dll, 33: scrrun.dll"
"15:17:18,2046152","AdwereCleaner.exe","3984","QueryDirectory","C:\Windows\SysWOW64","SUCCESS","0: sdbinst.exe, 1: sdchange.exe, 2: sdiageng.dll, 3: sdiagnhost.exe, 4: sdiagprv.dll, 5: sdohlp.dll, 6: SearchFilterHost.exe, 7: SearchFolder.dll, 8: SearchIndexer.exe, 9: SearchProtocolHost.exe, 10: SecEdit.exe, 11: sechost.dll, 12: secinit.exe, 13: secproc.dll, 14: secproc_isv.dll, 15: secproc_ssp.dll, 16: secproc_ssp_isv.dll, 17: secur32.dll, 18: security.dll, 19: sendmail.dll, 20: Sens.dll, 21: SensApi.dll, 22: SensorsApi.dll, 23: SensorsCpl.dll, 24: serialui.dll, 25: services.msc, 26: serwvdrv.dll, 27: SessEnv.dll, 28: sethc.exe, 29: SetIEInstalledDate.exe, 30: Setup, 31: setup16.exe, 32: setupapi.dll"
"15:17:18,2046457","AdwereCleaner.exe","3984","QueryDirectory","C:\Windows\SysWOW64","SUCCESS","0: setupcln.dll, 1: setupSNK.exe, 2: setupugc.exe, 3: setx.exe, 4: sfc.dll, 5: sfc.exe, 6: sfc_os.dll, 7: shacct.dll, 8: shdocvw.dll, 9: shell32.dll, 10: shellstyle.dll, 11: shfolder.dll, 12: shgina.dll, 13: ShiftJIS.uce, 14: shimeng.dll, 15: shimgvw.dll, 16: shlwapi.dll, 17: shpafact.dll, 18: shrpubw.exe, 19: shsetup.dll, 20: shsvcs.dll, 21: shunimpl.dll, 22: shutdown.exe, 23: shwebsvc.dll, 24: signdrv.dll, 25: simpdata.tlb, 26: sisbkup.dll, 27: sk-SK, 28: sl-SI, 29: slc.dll, 30: slcext.dll, 31: slmgr, 32: slmgr.vbs, 33: slwga.dll"
"15:17:18,2046692","AdwereCleaner.exe","3984","QueryDirectory","C:\Windows\SysWOW64","SUCCESS","0: SmartcardCredentialProvider.dll, 1: SMBHelperClass.dll, 2: SndVol.exe, 3: SndVolSSO.dll, 4: snmpapi.dll, 5: softkbd.dll, 6: softpub.dll, 7: sort.exe, 8: SortServer2003Compat.dll, 9: SortWindows6Compat.dll, 10: spbcd.dll, 11: Speech, 12: spfileq.dll, 13: SPInf.dll, 14: spnet.dll, 15: spopk.dll, 16: spp, 17: spp.dll, 18: sppc.dll, 19: sppcc.dll, 20: sppcext.dll, 21: sppcomapi.dll, 22: sppcommdlg.dll, 23: sppinst.dll, 24: sppui, 25: sppwmi.dll, 26: spwinsat.dll, 27: spwizeng.dll, 28: spwizimg.dll, 29: spwizres.dll, 30: spwmp.dll, 31: sqlceoledb30.dll, 32: sqlceqp30.dll, 33: sqlcese30.dll"
"15:17:18,2046937","AdwereCleaner.exe","3984","QueryDirectory","C:\Windows\SysWOW64","SUCCESS","0: sqlsrv32.dll, 1: sqlsrv32.rll, 2: sqlunirl.dll, 3: sqlwid.dll, 4: sqlwoa.dll, 5: sqmapi.dll, 6: sr-Latn-CS, 7: srchadmin.dll, 8: srclient.dll, 9: srdelayed.exe, 10: srhelper.dll, 11: SrpUxNativeSnapIn.dll, 12: srvcli.dll, 13: sscore.dll, 14: ssdpapi.dll, 15: sspicli.dll, 16: SSShim.dll, 17: ssText3d.scr, 18: stclient.dll, 19: stdole2.tlb, 20: stdole32.tlb, 21: sti.dll, 22: stobject.dll, 23: storage.dll, 24: StorageContextHandler.dll, 25: Storprop.dll, 26: StructuredQuery.dll, 27: SubRange.uce, 28: subst.exe, 29: sud.dll, 30: sv-SE, 31: svchost.exe, 32: sxproxy.dll, 33: sxs.dll"
"15:17:18,2047186","AdwereCleaner.exe","3984","QueryDirectory","C:\Windows\SysWOW64","SUCCESS","0: sxshared.dll, 1: sxsstore.dll, 2: sxstrace.exe, 3: SyncCenter.dll, 4: synceng.dll, 5: SyncHost.exe, 6: SyncHostps.dll, 7: SyncInfrastructure.dll, 8: SyncInfrastructureps.dll, 9: Syncreg.dll, 10: syncui.dll, 11: sysdm.cpl, 12: syskey.exe, 13: sysmon.ocx, 14: sysprep, 15: sysprint.sep, 16: sysprtj.sep, 17: syssetup.dll, 18: systemcpl.dll, 19: systeminfo.exe, 20: SystemPropertiesAdvanced.exe, 21: SystemPropertiesComputerName.exe, 22: SystemPropertiesDataExecutionPrevention.exe, 23: SystemPropertiesHardware.exe, 24: SystemPropertiesPerformance.exe, 25: SystemPropertiesProtection.exe, 26: SystemPropertiesRemote.exe, 27: systray.exe, 28: t2embed.dll, 29: takeown.exe, 30: tapi3.dll"
"15:17:18,2047607","AdwereCleaner.exe","3984","QueryDirectory","C:\Windows\SysWOW64","SUCCESS","0: tapi32.dll, 1: TapiMigPlugin.dll, 2: tapiperf.dll, 3: tapisrv.dll, 4: TapiSysprep.dll, 5: tapiui.dll, 6: TapiUnattend.exe, 7: taskcomp.dll, 8: taskeng.exe, 9: taskkill.exe, 10: tasklist.exe, 11: taskmgr.exe, 12: Tasks, 13: taskschd.dll, 14: taskschd.msc, 15: TaskSchdPS.dll, 16: tbs.dll, 17: tcmsetup.exe, 18: tcpbidi.xml, 19: tcpipcfg.dll, 20: tcpmonui.dll, 21: TCPSVCS.EXE, 22: tdc.ocx, 23: tdh.dll, 24: telephon.cpl, 25: termmgr.dll, 26: th-TH, 27: thawbrkr.dll, 28: themecpl.dll, 29: themeui.dll, 30: thumbcache.dll, 31: ticrf.rat, 32: timedate.cpl, 33: TimeDateMUICallback.dll"
"15:17:18,2047852","AdwereCleaner.exe","3984","QueryDirectory","C:\Windows\SysWOW64","SUCCESS","0: timeout.exe, 1: tintlgnt.ime, 2: tlscsp.dll, 3: tpm.msc, 4: tpmcompc.dll, 5: TpmInit.exe, 6: tquery.dll, 7: tr-TR, 8: tracerpt.exe, 9: TRACERT.EXE, 10: traffic.dll, 11: TRAPI.dll, 12: tree.com, 13: tsbyuv.dll, 14: TSChannel.dll, 15: tsgqec.dll, 16: tsmf.dll, 17: TSpkg.dll, 18: TSTheme.exe, 19: TSWorkspace.dll, 20: TsWpfWrp.exe, 21: tvratings.dll, 22: twext.dll, 23: txflog.dll, 24: txfw32.dll, 25: typelib.dll, 26: typeperf.exe, 27: tzres.dll, 28: tzutil.exe, 29: ubpm.dll, 30: ucmhc.dll, 31: ucrtbase.dll, 32: udhisapi.dll, 33: uexfat.dll"
"15:17:18,2048412","AdwereCleaner.exe","3984","QueryDirectory","C:\Windows\SysWOW64","SUCCESS","0: ufat.dll, 1: UIAnimation.dll, 2: UIAutomationCore.dll, 3: uicom.dll, 4: UIRibbon.dll, 5: UIRibbonRes.dll, 6: uk-UA, 7: ulib.dll, 8: umdmxfrm.dll, 9: unimdm.tsp, 10: unimdmat.dll, 11: uniplat.dll, 12: unlodctr.exe, 13: unregmp2.exe, 14: untfs.dll, 15: upnp.dll, 16: upnpcont.exe, 17: upnphost.dll, 18: ureg.dll, 19: url.dll, 20: urlmon.dll, 21: usbceip.dll, 22: usbperf.dll, 23: usbui.dll, 24: user.exe, 25: user32.dll, 26: UserAccountControlSettings.dll, 27: UserAccountControlSettings.exe, 28: usercpl.dll, 29: userenv.dll, 30: userinit.exe, 31: usk.rs, 32: usp10.dll, 33: utildll.dll"
"15:17:18,2048717","AdwereCleaner.exe","3984","QueryDirectory","C:\Windows\SysWOW64","SUCCESS","0: Utilman.exe, 1: uudf.dll, 2: UXInit.dll, 3: uxlib.dll, 4: uxlibres.dll, 5: uxtheme.dll, 6: VAN.dll, 7: Vault.dll, 8: vaultcli.dll, 9: vbajet32.dll, 10: VBICodec.ax, 11: vbisurf.ax, 12: VBoxMRXNP.dll, 13: vbscript.dll, 14: vdmdbg.dll, 15: vdsbas.dll, 16: vdsdyn.dll, 17: vdsvd.dll, 18: vds_ps.dll, 19: verclsid.exe, 20: verifier.dll, 21: verifier.exe, 22: version.dll, 23: vfpodbc.dll, 24: vfwwdm32.dll, 25: vidcap.ax, 26: VIDRESZR.DLL, 27: virtdisk.dll, 28: vpnikeapi.dll, 29: vssadmin.exe, 30: vssapi.dll, 31: vsstrace.dll, 32: vss_ps.dll, 33: w32tm.exe"
"15:17:18,2048958","AdwereCleaner.exe","3984","QueryDirectory","C:\Windows\SysWOW64","SUCCESS","0: w32topl.dll, 1: WABSyncProvider.dll, 2: waitfor.exe, 3: wavemsp.dll, 4: wbem, 5: wbemcomn.dll, 6: WCN, 7: WcnApi.dll, 8: wcncsvc.dll, 9: WcnEapAuthProxy.dll, 10: WcnEapPeerProxy.dll, 11: wcnwiz.dll, 12: WcsPlugInService.dll, 13: wdc.dll, 14: wdi, 15: wdi.dll, 16: wdigest.dll, 17: wdmaud.drv, 18: wdscore.dll, 19: WEB.rs, 20: webcheck.dll, 21: WebClnt.dll, 22: webio.dll, 23: webservices.dll, 24: wecapi.dll, 25: wecutil.exe, 26: wer.dll, 27: werdiagcontroller.dll, 28: WerFault.exe, 29: WerFaultSecure.exe, 30: wermgr.exe, 31: werui.dll, 32: wevtapi.dll, 33: wevtfwd.dll"
"15:17:18,2049198","AdwereCleaner.exe","3984","QueryDirectory","C:\Windows\SysWOW64","SUCCESS","0: wevtutil.exe, 1: wextract.exe, 2: WF.msc, 3: wfapigp.dll, 4: WfHC.dll, 5: whealogr.dll, 6: where.exe, 7: whhelper.dll, 8: whoami.exe, 9: wiaacmgr.exe, 10: wiaaut.dll, 11: wiadefui.dll, 12: wiadss.dll, 13: WiaExtensionHost64.dll, 14: wiascanprofiles.dll, 15: wiashext.dll, 16: wiatrace.dll, 17: wiavideo.dll, 18: wimgapi.dll, 19: wimserv.exe, 20: win32spl.dll, 21: winbio.dll, 22: winbrand.dll, 23: wincredprovider.dll, 24: WindowsCodecs.dll, 25: WindowsCodecsExt.dll, 26: WindowsPowerShell, 27: WinFax.dll, 28: winhttp.dll, 29: wininet.dll, 30: wininit.exe, 31: winipsec.dll, 32: winmm.dll"
"15:17:18,2049440","AdwereCleaner.exe","3984","QueryDirectory","C:\Windows\SysWOW64","SUCCESS","0: winnsi.dll, 1: winrm, 2: winrm.cmd, 3: winrm.vbs, 4: winrnr.dll, 5: winrs.exe, 6: winrscmd.dll, 7: winrshost.exe, 8: winrsmgr.dll, 9: winrssrv.dll, 10: WinSATAPI.dll, 11: WinSCard.dll, 12: winshfhc.dll, 13: winsockhc.dll, 14: winspool.drv, 15: WINSRPC.DLL, 16: winsta.dll, 17: WinSync.dll, 18: WinSyncMetastore.dll, 19: WinSyncProviders.dll, 20: wintrust.dll, 21: winusb.dll, 22: winver.exe, 23: wkscli.dll, 24: wksprtPS.dll, 25: wlanapi.dll, 26: wlancfg.dll, 27: WLanConn.dll, 28: wlandlg.dll, 29: wlanext.exe, 30: wlangpui.dll, 31: wlanhlp.dll, 32: wlaninst.dll, 33: WlanMM.dll"
"15:17:18,2049767","AdwereCleaner.exe","3984","QueryDirectory","C:\Windows\SysWOW64","SUCCESS","0: wlanmsm.dll, 1: wlanpref.dll, 2: wlansec.dll, 3: wlanui.dll, 4: wlanutil.dll, 5: Wldap32.dll, 6: wlgpclnt.dll, 7: WlS0WndH.dll, 8: WMADMOD.DLL, 9: WMADMOE.DLL, 10: WMASF.DLL, 11: wmcodecdspps.dll, 12: wmdmlog.dll, 13: wmdmps.dll, 14: wmdrmdev.dll, 15: wmdrmnet.dll, 16: wmdrmsdk.dll, 17: wmerror.dll, 18: wmi.dll, 19: wmidx.dll, 20: wmiprop.dll, 21: WMNetMgr.dll, 22: wmp.dll, 23: wmpcm.dll, 24: WmpDui.dll, 25: wmpdxm.dll, 26: wmpeffects.dll, 27: WMPEncEn.dll, 28: WMPhoto.dll, 29: wmploc.DLL, 30: wmpmde.dll, 31: wmpps.dll, 32: wmpshell.dll, 33: wmpsrcwp.dll"
"15:17:18,2050007","AdwereCleaner.exe","3984","QueryDirectory","C:\Windows\SysWOW64","SUCCESS","0: wmsgapi.dll, 1: WMSPDMOD.DLL, 2: WMSPDMOE.DLL, 3: WMVCORE.DLL, 4: WMVDECOD.DLL, 5: wmvdspa.dll, 6: WMVENCOD.DLL, 7: WMVSDECD.DLL, 8: WMVSENCD.DLL, 9: WMVXENCD.DLL, 10: wow32.dll, 11: wowreg32.exe, 12: Wpc.dll, 13: wpcao.dll, 14: wpcsvc.dll, 15: wpdshext.dll, 16: WPDShextAutoplay.exe, 17: WPDShServiceObj.dll, 18: WPDSp.dll, 19: wpdwcn.dll, 20: write.exe, 21: ws2help.dll, 22: ws2_32.dll, 23: wscapi.dll, 24: wscinterop.dll, 25: wscisvif.dll, 26: wscmisetup.dll, 27: wscproxystub.dll, 28: wscript.exe, 29: wscui.cpl, 30: WSDApi.dll, 31: wsdchngr.dll, 32: wsecedit.dll, 33: wshbth.dll"
"15:17:18,2050243","AdwereCleaner.exe","3984","QueryDirectory","C:\Windows\SysWOW64","SUCCESS","0: wshcon.dll, 1: wshelper.dll, 2: wshext.dll, 3: wship6.dll, 4: wshirda.dll, 5: wshom.ocx, 6: wshqos.dll, 7: wshrm.dll, 8: WSHTCPIP.DLL, 9: wsmanconfig_schema.xml, 10: WSManHTTPConfig.exe, 11: WSManMigrationPlugin.dll, 12: WsmAuto.dll, 13: wsmplpxy.dll, 14: wsmprovhost.exe, 15: WsmPty.xsl, 16: WsmRes.dll, 17: WsmSvc.dll, 18: WsmTxt.xsl, 19: WsmWmiPl.dll, 20: wsnmp32.dll, 21: wsock32.dll, 22: WSTPager.ax, 23: wtsapi32.dll, 24: wuapi.dll, 25: wuapp.exe, 26: wudriver.dll, 27: wups.dll, 28: wusa.exe, 29: wuwebv.dll, 30: wvc.dll, 31: WWanAPI.dll, 32: wwapi.dll, 33: wzcdlg.dll"
"15:17:18,2050536","AdwereCleaner.exe","3984","QueryDirectory","C:\Windows\SysWOW64","SUCCESS","0: xcopy.exe, 1: XInput9_1_0.dll, 2: xmlfilter.dll, 3: xmllite.dll, 4: xmlprovi.dll, 5: xolehlp.dll, 6: XpsFilt.dll, 7: XpsGdiConverter.dll, 8: XpsPrint.dll, 9: XpsRasterService.dll, 10: xpsrchvw.exe, 11: xpsrchvw.xml, 12: xpsservices.dll, 13: XPSSHHDR.dll, 14: xpssvcs.dll, 15: XPSViewer, 16: xwizard.dtd, 17: xwizard.exe, 18: xwizards.dll, 19: xwreg.dll, 20: xwtpdui.dll, 21: xwtpw32.dll, 22: zh-CN, 23: zh-HK, 24: zh-TW, 25: zipfldr.dll"
"15:17:18,2050770","AdwereCleaner.exe","3984","QueryDirectory","C:\Windows\SysWOW64","NO MORE FILES",""
"15:17:18,2050897","AdwereCleaner.exe","3984","CloseFile","C:\Windows\SysWOW64","SUCCESS",""
"15:17:18,2052753","AdwereCleaner.exe","3984","CreateFile","C:\Windows\SysWOW64\shdocvw.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"15:17:18,2053435","AdwereCleaner.exe","3984","QueryBasicInformationFile","C:\Windows\SysWOW64\shdocvw.dll","SUCCESS","CreationTime: 21/11/2010 05:24:07, LastAccessTime: 21/11/2010 05:24:07, LastWriteTime: 21/11/2010 05:24:07, ChangeTime: 17/01/2024 12:14:15, FileAttributes: A"
"15:17:18,2053518","AdwereCleaner.exe","3984","CloseFile","C:\Windows\SysWOW64\shdocvw.dll","SUCCESS",""
"15:17:18,2054351","AdwereCleaner.exe","3984","CreateFile","C:\Windows\SysWOW64\shdocvw.dll","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"15:17:18,2055079","AdwereCleaner.exe","3984","CreateFileMapping","C:\Windows\SysWOW64\shdocvw.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: "
"15:17:18,2055733","AdwereCleaner.exe","3984","CreateFileMapping","C:\Windows\SysWOW64\shdocvw.dll","SUCCESS","SyncType: SyncTypeOther"
"15:17:18,2056630","AdwereCleaner.exe","3984","CloseFile","C:\Windows\SysWOW64\shdocvw.dll","SUCCESS",""
"15:17:18,2058226","AdwereCleaner.exe","3984","CreateFile","C:\Windows\SysWOW64\it-IT\shdocvw.dll.mui","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"15:17:18,2058411","AdwereCleaner.exe","3984","CreateFileMapping","C:\Windows\SysWOW64\it-IT\shdocvw.dll.mui","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: "
"15:17:18,2058482","AdwereCleaner.exe","3984","QueryStandardInformationFile","C:\Windows\SysWOW64\it-IT\shdocvw.dll.mui","SUCCESS","AllocationSize: 12.288, EndOfFile: 10.752, NumberOfLinks: 2, DeletePending: False, Directory: False"
"15:17:18,2058628","AdwereCleaner.exe","3984","CreateFileMapping","C:\Windows\SysWOW64\it-IT\shdocvw.dll.mui","SUCCESS","SyncType: SyncTypeOther"
"15:17:18,2059017","AdwereCleaner.exe","3984","CloseFile","C:\Windows\SysWOW64\it-IT\shdocvw.dll.mui","SUCCESS",""
"15:17:18,2060988","AdwereCleaner.exe","3984","CreateFile","C:\Windows\SysWOW64\shdocvw.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"15:17:18,2061653","AdwereCleaner.exe","3984","QueryBasicInformationFile","C:\Windows\SysWOW64\shdocvw.dll","SUCCESS","CreationTime: 21/11/2010 05:24:07, LastAccessTime: 21/11/2010 05:24:07, LastWriteTime: 21/11/2010 05:24:07, ChangeTime: 17/01/2024 12:14:15, FileAttributes: A"
"15:17:18,2061730","AdwereCleaner.exe","3984","CloseFile","C:\Windows\SysWOW64\shdocvw.dll","SUCCESS",""
"15:17:18,2062542","AdwereCleaner.exe","3984","CreateFile","C:\Windows\SysWOW64\shdocvw.dll","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"15:17:18,2063248","AdwereCleaner.exe","3984","CreateFileMapping","C:\Windows\SysWOW64\shdocvw.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: "
"15:17:18,2063761","AdwereCleaner.exe","3984","CreateFileMapping","C:\Windows\SysWOW64\shdocvw.dll","SUCCESS","SyncType: SyncTypeOther"
"15:17:18,2064578","AdwereCleaner.exe","3984","CloseFile","C:\Windows\SysWOW64\shdocvw.dll","SUCCESS",""
"15:17:18,2066050","AdwereCleaner.exe","3984","CreateFile","C:\Windows\SysWOW64\it-IT\shdocvw.dll.mui","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"15:17:18,2066220","AdwereCleaner.exe","3984","CreateFileMapping","C:\Windows\SysWOW64\it-IT\shdocvw.dll.mui","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: "
"15:17:18,2066289","AdwereCleaner.exe","3984","QueryStandardInformationFile","C:\Windows\SysWOW64\it-IT\shdocvw.dll.mui","SUCCESS","AllocationSize: 12.288, EndOfFile: 10.752, NumberOfLinks: 2, DeletePending: False, Directory: False"
"15:17:18,2066429","AdwereCleaner.exe","3984","CreateFileMapping","C:\Windows\SysWOW64\it-IT\shdocvw.dll.mui","SUCCESS","SyncType: SyncTypeOther"
"15:17:18,2066780","AdwereCleaner.exe","3984","CloseFile","C:\Windows\SysWOW64\it-IT\shdocvw.dll.mui","SUCCESS",""
"15:17:18,2069906","AdwereCleaner.exe","3984","CreateFile","C:\Windows\SysWOW64\shdocvw.dll","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
"15:17:18,2070707","AdwereCleaner.exe","3984","QueryStandardInformationFile","C:\Windows\SysWOW64\shdocvw.dll","SUCCESS","AllocationSize: 180.224, EndOfFile: 179.712, NumberOfLinks: 2, DeletePending: False, Directory: False"
"15:17:18,2070814","AdwereCleaner.exe","3984","CreateFileMapping","C:\Windows\SysWOW64\shdocvw.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: "
